date,category,forecast_qty,lower_bound,upper_bound,is_forecast
2016-06-01,Hockey,63.38857645916883,57.506872721156334,69.7050182927513,False
2016-07-01,Hockey,68.70713776829992,62.6758925328491,75.19345742192289,False
2016-08-01,Hockey,69.64319217877068,63.15351653488013,75.85858563377141,False
2016-09-01,Hockey,46.70511905312851,40.315489945531326,53.456022827642954,False
2016-10-01,Hockey,50.796239296293145,44.37864692081998,57.56694975582136,False
2016-11-01,Hockey,64.51851216898388,58.05025766563065,70.9673220561563,False
2016-12-01,Hockey,61.26381540251113,54.90906816879491,67.81605587040809,False
2017-01-01,Hockey,36.83465295123385,30.469851037404357,43.52687017218078,False
2017-02-01,Hockey,63.97244895710281,57.526670016516846,70.17234329726841,False
2017-03-01,Hockey,44.60858632644286,38.18966497353805,50.68285035409302,False
2017-04-01,Hockey,28.321880998600005,22.22166537090617,34.506842613144045,False
2017-09-01,Hockey,38.52010387452289,31.874053074145223,45.46298655429663,False
2017-10-01,Hockey,43.79599558106253,37.71334044227197,49.83592736809599,True
